"";"labels"
"Curculionidae";3
"Cyclidiidae";4
"Cyphellophoraceae";12
"Cyrtolophosididae";7
"Cystobasidiaceae";3
"Cytophagaceae";5
"Dacrymycetaceae";12
"Dehalococcoidaceae";5
"Demequinaceae";5
"Desulfobulbaceae";5
"Desulfovibrionaceae";5
"Desulfuromonadaceae";5
"Diadesmidaceae";13
"Dictyosporiaceae";12
"Didymellaceae";14
"Dileptidae";11
"Dinobryaceae";5
"Diplogasteroididae";10
"Dipodascaceae";12
"Diversisporaceae";3
"Dorylaimidae";9
"Echinamoebidae";7
"Ectothiorhodospiraceae";5
"Elateridae";14
"Elusimicrobiaceae";5
"Enchytraeidae";3
"Endochytriaceae";12
"Endogonaceae";12
"Enterobacteriaceae";5
"Entomobryidae";2
"Entylomataceae";3
"Eosentomidae";2
"Epistylidae";4
"Ericaceae";15
"Erythrobacteraceae";5
"Eudubosquellidae";13
"Euglyphidae";7
"Euplotidae";16
"Eustigmataceae";13
"Fabaceae";15
"Fibrobacteraceae";5
"Filobasidiaceae";12
"Flavobacteriaceae";5
"Forficulidae";2
"Formicidae";3
"Frankiaceae";5
"Fusobacteriaceae";5
"Gaiellaceae";5
"Galumnidae";3
"Geastraceae";12
"Gemmataceae";5
"Gemmatimonadaceae";5
"Geobacteraceae";5
"Geodermatophilaceae";5
"Geraniaceae";15
"Gigasporaceae";3
"Glomeraceae";3
"Glossiphoniidae";3
"Grossglockneriidae";2
"Gyropidae";3
"Halieaceae";5
"Halosphaeriaceae";12
"Halteriidae";4
"Hartmannellidae";7
"Hausmanniellidae";7
"Helotiaceae";12
"Heteroderidae";14
"Heteromitidae";7
"Heteropediaceae";13
"Heterophryidae";7
"Hibberdiaceae";13
"Histiostomatidae";2
"Hoehnelomycetaceae";12
"Holophagaceae";5
"Holostichidae";16
"Hoplolaimidae";14
"Hyaloscyphaceae";12
"Hydnodontaceae";12
"Hydrogenophilaceae";5
"Hydrophyllaceae";15
"Hygrophoraceae";12
"Hymenobacteraceae";5
"Hymenochaetaceae";12
"Hyphochytriaceae";3
"Hyphomicrobiaceae";5
"Hypogastruridae";2
"Iamiaceae";5
"Ignavibacteriaceae";5
"Intrasporangiaceae";5
"Isolaimiidae";6
"Isosphaeraceae";5
"Isotomidae";2
"Ixioliriaceae";15
"Juglandaceae";15
"Julidae";3
"Juncaceae";15
"Kangiellaceae";5
"Katiannidae";2
"Kineosporiaceae";5
"Klebsormidiaceae";13
"Kofleriaceae";5
"Ktedonobacteraceae";5
"Lachnocladiaceae";12
"Lacrymariidae";11
"Laelapidae";1
"Lamiaceae";15
"Legionellaceae";5
"Leiodidae";2
"Leptomyxidae";7
"Leptophryidae";16
"Leptosphaeriaceae";3
"Leptospiraceae";5
"Linaceae";15
"Lithobiidae";3
"Lonchopteridae";2
"Longidoridae";14
"Lumbricidae";3
"Magnaporthaceae";3
"Mallomonadaceae";8
"Marasmiaceae";12
"Marynidae";7
"Melastomataceae";15
"Meloidogynidae";14
"Merliniidae";14
"Mermithidae";3
"Methanomassiliicoccaceae";3
"Methylobacteriaceae";5
"Methylocystaceae";5
"Methylophilaceae";5
"Microbacteriaceae";5
"Micrococcaceae";5
"Microlaimidae";6
"Micromonosporaceae";5
"Micropepsaceae";5
"Microthoracidae";4
"Microthrixaceae";5
"Mischococcaceae";13
"Monhysteridae";6
"Monocystidae";3
"Mononchidae";10
"Moraxellaceae";5
"Mortierellaceae";12
"Mrakiaceae";14
"Mucoraceae";12
"Mycobacteriaceae";5
"Myxochloridaceae";8
"Myxococcaceae";5
"Nakamurellaceae";5
"Nannocystaceae";5
"Nassulidae";7
"Naviculaceae";13
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";5
"Nitrosopumilaceae";3
"Nitrososphaeraceae";3
"Nitrospiraceae";5
"Nocardiaceae";5
"Nocardioidaceae";5
"Noctuidae";3
"Nordiidae";9
"Nucleariidae";16
"Nygolaimidae";10
"Ochromonadaceae";8
"Oikomonadaceae";13
"Oleaceae";15
"Oligoflexaceae";5
"Olpidiaceae";3
"Onychiuridae";2
"Onygenaceae";12
"Opitutaceae";5
"Orbiliaceae";12
"Oribatulidae";3
"Oxalobacteraceae";5
"Oxystominidae";6
"Oxytrichidae";4
"Paenibacillaceae";5
"Palmellaceae";13
"Panagrolaimidae";6
"Papaveraceae";15
"Paraglomeraceae";3
"Paraphysomonadaceae";8
"Parasitidae";1
"Pasteurellaceae";5
"Pasteuriaceae";5
"Paulinellidae";7
"Pemphigidae";3
"Peptococcaceae";5
"Peridiniaceae";13
"Phaeosphaeriaceae";12
"Phaselicystidaceae";5
"Phycisphaeraceae";5
"Phyllobacteriaceae";5
"Phytoseiidae";1
"Pinaceae";15
"Piptocephalidaceae";12
"Planctomycetaceae";5
"Planococcaceae";5
"Plantaginaceae";15
"Plasmodiophoridae";3
"Platyophryidae";7
"Plectidae";6
"Pleurochloridaceae";13
"Pluteaceae";12
"Poaceae";15
"Poduridae";2
"Polyangiaceae";5
"Polydesmidae";3
"Polygonaceae";15
"Pratylenchidae";14
"Prismatolaimidae";6
"Propionibacteriaceae";5
"Prorodontidae";4
"Protomycetaceae";3
"Protoribatidae";3
"Psathyrellaceae";12
"Pseudomonadaceae";5
"Pseudonocardiaceae";5
"Psoraceae";12
"Pterulaceae";12
"Pythiaceae";14
"Pyxidiophoraceae";12
"Qudsianematidae";9
"Ranunculaceae";15
"Resource::Decaying_wood";3
"Resource::Dung";17
"Resource::Litter";17
"Resource::MOS";17
"Rhabditidae";6
"Rhabdolaimidae";6
"Rhagidiidae";1
"Rhizobiaceae";5
"Rhizophlyctidaceae";12
"Rhizophydiaceae";12
"Rhodanobacteraceae";5
"Rhodobacteraceae";5
"Rhodobiaceae";5
"Rhodocyclaceae";5
"Rhodospirillaceae";5
"Rhodothermaceae";5
"Roseiarcaceae";5
"Roseiflexaceae";5
"Rubrobacteraceae";5
"Saccharomycetaceae";12
"Salicaceae";15
"Salpingoecidae";4
"Sanguibacteraceae";5
"Sapindaceae";15
"Saprolegniaceae";3
"Saprospiraceae";5
"Scarabaeidae";3
"Scenedesmaceae";13
"Sciaridae";3
"Sebacinaceae";12
"Serpulaceae";12
"Siluaniidae";4
"Sinobacteraceae";5
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";15
"Solibacteraceae";5
"Solirubrobacteraceae";5
"Spathidiidae";11
"Sphaerobacteraceae";5
"Sphaerobolaceae";12
"Sphenoderiidae";7
"Sphingobacteriaceae";5
"Sphingomonadaceae";5
"Spirochaetaceae";5
"Spirofilidae";16
"Spizellomycetaceae";12
"Sporichthyaceae";5
"Sporidiobolaceae";12
"Sporormiaceae";12
"Staphylinidae";2
"Staphylococcaceae";5
"Stemonitidae";7
"Stephanoecidae";4
"Stereaceae";12
"Streptomycetaceae";5
"Streptosporangiaceae";5
"Strophariaceae";12
"Synchytriaceae";3
"Syntrophaceae";5
"Syntrophobacteraceae";5
"Taxaceae";15
"Tectocepheidae";3
"Tepidisphaeraceae";5
"Teratocephalidae";6
"Tetrahymenidae";4
"Tetranychidae";3
"Thaumatomastigidae";7
"Theridiidae";3
"Thermoactinomycetaceae";5
"Thermoanaerobacteraceae";5
"Thermoleophilaceae";5
"Thermomonosporaceae";5
"Thripidae";14
"Tipulidae";3
"Trachelostylidae";16
"Tribonemataceae";13
"Trichocercidae";4
"Trichocomaceae";12
"Trichodoridae";14
"Tricholomataceae";12
"Trichosporonaceae";12
"Trinematidae";7
"Tripylidae";9
"Trypanosomatidae";3
"Tubeufiaceae";12
"Tullbergiidae";2
"Tylenchidae";14
"Tylencholaimidae";2
"Tylenchulidae";14
"Uronematidae";4
"Uropodidae";2
"Urostylidae";16
"Urticaceae";15
"Vahlkampfiidae";7
"Vampyrellidae";16
"Vaucheriaceae";13
"Veigaiidae";1
"Verrucomicrobia subdivision 3";5
"Verrucomicrobiaceae";5
"Vexilliferidae";4
"Viridiraptoridae";3
"Vorticellidae";4
"Vulgatibacteraceae";5
"Xanthobacteraceae";5
"Xanthomonadaceae";5
"Xanthonemataceae";13
"Zoothamniidae";4
