"";"labels"
"Euplotidae";26
"Eustigmataceae";19
"Fabaceae";24
"Fibrobacteraceae";6
"Filobasidiaceae";15
"Flavobacteriaceae";6
"Forficulidae";18
"Formicidae";21
"Frankiaceae";6
"Fusobacteriaceae";6
"Gaiellaceae";6
"Galumnidae";21
"Geastraceae";15
"Gemmataceae";12
"Gemmatimonadaceae";12
"Geobacteraceae";6
"Geodermatophilaceae";6
"Geraniaceae";24
"Gigasporaceae";25
"Glomeraceae";25
"Glossiphoniidae";25
"Grossglockneriidae";16
"Gyropidae";21
"Halieaceae";6
"Halosphaeriaceae";15
"Halteriidae";5
"Hartmannellidae";8
"Hausmanniellidae";8
"Helotiaceae";15
"Heteroderidae";22
"Heteromitidae";8
"Heteropediaceae";19
"Heterophryidae";8
"Hibberdiaceae";19
"Histiostomatidae";2
"Hoehnelomycetaceae";15
"Holophagaceae";12
"Holostichidae";26
"Hoplolaimidae";22
"Hyaloscyphaceae";15
"Hydnodontaceae";15
"Hydrogenophilaceae";6
"Hydrophyllaceae";24
"Hygrophoraceae";15
"Hymenobacteraceae";6
"Hymenochaetaceae";15
"Hyphochytriaceae";25
"Hyphomicrobiaceae";6
"Hypogastruridae";2
"Iamiaceae";6
"Ignavibacteriaceae";6
"Intrasporangiaceae";6
"Isolaimiidae";7
"Isosphaeraceae";12
"Isotomidae";2
"Ixioliriaceae";24
"Juglandaceae";24
"Julidae";21
"Juncaceae";24
"Kangiellaceae";6
"Katiannidae";2
"Kineosporiaceae";6
"Klebsormidiaceae";19
"Kofleriaceae";6
"Ktedonobacteraceae";6
"Lachnocladiaceae";15
"Lacrymariidae";14
"Laelapidae";1
"Lamiaceae";24
"Legionellaceae";6
"Leiodidae";17
"Leptomyxidae";9
"Leptophryidae";26
"Leptosphaeriaceae";25
"Leptospiraceae";6
"Linaceae";24
"Lithobiidae";4
"Lonchopteridae";17
"Longidoridae";22
"Lumbricidae";25
"Magnaporthaceae";25
"Mallomonadaceae";10
"Marasmiaceae";15
"Marynidae";8
"Melastomataceae";24
"Meloidogynidae";22
"Merliniidae";22
"Mermithidae";23
"Methanomassiliicoccaceae";27
"Methylobacteriaceae";6
"Methylocystaceae";6
"Methylophilaceae";6
"Microbacteriaceae";6
"Micrococcaceae";6
"Microlaimidae";7
"Micromonosporaceae";6
"Micropepsaceae";6
"Microthoracidae";5
"Microthrixaceae";6
"Mischococcaceae";19
"Monhysteridae";7
"Monocystidae";25
"Mononchidae";13
"Moraxellaceae";6
"Mortierellaceae";15
"Mrakiaceae";22
"Mucoraceae";15
"Mycobacteriaceae";6
"Myxochloridaceae";10
"Myxococcaceae";6
"Nakamurellaceae";6
"Nannocystaceae";6
"Nassulidae";9
"Naviculaceae";19
"Neanuridae";2
"Neelidae";2
"Nitrosomonadaceae";6
"Nitrosopumilaceae";27
"Nitrososphaeraceae";27
"Nitrospiraceae";6
"Nocardiaceae";6
"Nocardioidaceae";6
"Noctuidae";21
"Nordiidae";11
"Nucleariidae";26
"Nygolaimidae";13
"Ochromonadaceae";10
"Oikomonadaceae";19
"Oleaceae";24
"Oligoflexaceae";6
"Olpidiaceae";25
"Onychiuridae";2
"Onygenaceae";15
"Opitutaceae";6
"Orbiliaceae";15
"Oribatulidae";21
"Oxalobacteraceae";6
"Oxystominidae";7
"Oxytrichidae";5
"Paenibacillaceae";6
"Palmellaceae";19
"Panagrolaimidae";7
"Papaveraceae";24
"Paraglomeraceae";25
"Paraphysomonadaceae";10
"Parasitidae";1
"Pasteurellaceae";6
"Pasteuriaceae";6
"Paulinellidae";8
"Pemphigidae";21
"Peptococcaceae";6
"Peridiniaceae";19
"Phaeosphaeriaceae";15
"Phaselicystidaceae";6
"Phycisphaeraceae";12
"Phyllobacteriaceae";6
"Phytoseiidae";1
"Pinaceae";24
"Piptocephalidaceae";15
"Planctomycetaceae";12
"Planococcaceae";6
"Plantaginaceae";24
"Plasmodiophoridae";25
"Platyophryidae";8
"Plectidae";7
"Pleurochloridaceae";19
"Pluteaceae";15
"Poaceae";24
"Poduridae";2
"Polyangiaceae";6
"Polydesmidae";21
"Polygonaceae";24
"Pratylenchidae";22
"Prismatolaimidae";7
"Propionibacteriaceae";6
"Prorodontidae";5
"Protomycetaceae";25
"Protoribatidae";21
"Psathyrellaceae";15
"Pseudomonadaceae";6
"Pseudonocardiaceae";6
"Psoraceae";15
"Pterulaceae";15
"Pythiaceae";22
"Pyxidiophoraceae";15
"Qudsianematidae";11
"Ranunculaceae";24
"Resource::Decaying_wood";29
"Resource::Dung";30
"Resource::Litter";31
"Resource::MOS";30
"Rhabditidae";7
"Rhabdolaimidae";7
"Rhagidiidae";1
"Rhizobiaceae";6
"Rhizophlyctidaceae";15
"Rhizophydiaceae";15
"Rhodanobacteraceae";6
"Rhodobacteraceae";6
"Rhodobiaceae";6
"Rhodocyclaceae";6
"Rhodospirillaceae";6
"Rhodothermaceae";6
"Roseiarcaceae";6
"Roseiflexaceae";6
"Rubrobacteraceae";6
"Saccharomycetaceae";15
"Salicaceae";24
"Salpingoecidae";5
"Sanguibacteraceae";6
"Sapindaceae";24
"Saprolegniaceae";25
"Saprospiraceae";6
"Scarabaeidae";21
"Scenedesmaceae";19
"Sciaridae";21
"Sebacinaceae";15
"Serpulaceae";15
"Siluaniidae";5
"Sinobacteraceae";6
"Sminthuridae";2
"Sminthurididae";2
"Solanaceae";24
"Solibacteraceae";12
"Solirubrobacteraceae";6
"Spathidiidae";14
"Sphaerobacteraceae";6
"Sphaerobolaceae";15
"Sphenoderiidae";8
"Sphingobacteriaceae";6
"Sphingomonadaceae";6
"Spirochaetaceae";6
"Spirofilidae";26
"Spizellomycetaceae";15
"Sporichthyaceae";6
"Sporidiobolaceae";15
"Sporormiaceae";15
"Staphylinidae";18
"Staphylococcaceae";6
"Stemonitidae";8
"Stephanoecidae";5
"Stereaceae";15
"Streptomycetaceae";6
"Streptosporangiaceae";6
"Strophariaceae";15
"Synchytriaceae";25
"Syntrophaceae";6
"Syntrophobacteraceae";6
"Taxaceae";24
"Tectocepheidae";21
"Tepidisphaeraceae";12
"Teratocephalidae";7
"Tetrahymenidae";5
"Tetranychidae";21
"Thaumatomastigidae";8
"Theridiidae";4
"Thermoactinomycetaceae";6
"Thermoanaerobacteraceae";6
"Thermoleophilaceae";6
"Thermomonosporaceae";6
"Thripidae";22
"Tipulidae";21
"Trachelostylidae";26
"Tribonemataceae";19
"Trichocercidae";5
"Trichocomaceae";15
"Trichodoridae";22
"Tricholomataceae";15
"Trichosporonaceae";15
"Trinematidae";8
"Tripylidae";11
"Trypanosomatidae";23
"Tubeufiaceae";15
"Tullbergiidae";2
"Tylenchidae";22
"Tylencholaimidae";16
"Tylenchulidae";22
"Uronematidae";5
"Uropodidae";2
"Urostylidae";26
"Urticaceae";24
"Vahlkampfiidae";9
"Vampyrellidae";26
"Vaucheriaceae";19
"Veigaiidae";1
"Verrucomicrobia subdivision 3";6
"Verrucomicrobiaceae";6
"Vexilliferidae";5
"Viridiraptoridae";28
"Vorticellidae";5
"Vulgatibacteraceae";6
"Xanthobacteraceae";6
"Xanthomonadaceae";6
"Xanthonemataceae";19
"Zoothamniidae";5
